Rk,Player,Age,Team,Pos,G,GS,MP,FG,FGA,FG_P,Three_P,Three_PA,Three_P_P,Two_P,Two_PA,Two_P_P,eFG_P,FT,FTA,FT_P,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Trp_Dbl,Awards,player_id,player_full_name,first_name,last_name,is_active,team_id,team_full_name,abbreviation,nickname,city,state,year_founded
1.0,Shai Gilgeous-Alexander,26.0,OKC,PG,24.0,24.0,823.0,255.0,495.0,0.515,51.0,150.0,0.34,204.0,345.0,0.591,0.567,164.0,191.0,0.859,20.0,109.0,129.0,151.0,42.0,24.0,64.0,52.0,725.0,0.0,,1628983.0,Shai Gilgeous-Alexander,Shai,Gilgeous-Alexander,1.0,1610612760.0,Oklahoma City Thunder,OKC,Thunder,Oklahoma City,Oklahoma,1967.0
2.0,Giannis Antetokounmpo,30.0,MIL,PF,22.0,22.0,772.0,284.0,464.0,0.612,3.0,17.0,0.176,281.0,447.0,0.629,0.615,149.0,244.0,0.611,45.0,205.0,250.0,132.0,13.0,32.0,76.0,53.0,720.0,3.0,,203507.0,Giannis Antetokounmpo,Giannis,Antetokounmpo,1.0,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
3.0,De'Aaron Fox,27.0,SAC,PG,25.0,25.0,930.0,245.0,501.0,0.489,52.0,157.0,0.331,193.0,344.0,0.561,0.541,118.0,148.0,0.797,28.0,97.0,125.0,151.0,43.0,6.0,86.0,64.0,660.0,0.0,,1628368.0,De'Aaron Fox,De'Aaron,Fox,1.0,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
4.0,Jayson Tatum,26.0,BOS,PF,23.0,23.0,839.0,210.0,464.0,0.453,88.0,242.0,0.364,122.0,222.0,0.55,0.547,140.0,175.0,0.8,12.0,192.0,204.0,132.0,28.0,12.0,64.0,57.0,648.0,0.0,,1628369.0,Jayson Tatum,Jayson,Tatum,1.0,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
5.0,Anthony Davis,31.0,LAL,C,23.0,23.0,813.0,227.0,429.0,0.529,16.0,50.0,0.32,211.0,379.0,0.557,0.548,162.0,203.0,0.798,57.0,201.0,258.0,80.0,29.0,46.0,46.0,47.0,632.0,0.0,,203076.0,Anthony Davis,Anthony,Davis,1.0,1610612747.0,Los Angeles Lakers,LAL,Lakers,Los Angeles,California,1948.0
6.0,Nikola Jokić,29.0,DEN,C,19.0,19.0,714.0,233.0,415.0,0.561,42.0,84.0,0.5,191.0,331.0,0.577,0.612,105.0,130.0,0.808,77.0,181.0,258.0,193.0,34.0,14.0,71.0,39.0,613.0,9.0,,203999.0,Nikola Jokic,Nikola,Jokic,1.0,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
7.0,Franz Wagner,23.0,ORL,SF,25.0,25.0,829.0,220.0,473.0,0.465,51.0,159.0,0.321,169.0,314.0,0.538,0.519,119.0,135.0,0.881,23.0,117.0,140.0,142.0,43.0,12.0,61.0,58.0,610.0,0.0,,1630532.0,Franz Wagner,Franz,Wagner,1.0,1610612753.0,Orlando Magic,ORL,Magic,Orlando,Florida,1989.0
8.0,Anthony Edwards,23.0,MIN,SG,23.0,23.0,836.0,211.0,466.0,0.453,103.0,241.0,0.427,108.0,225.0,0.48,0.563,82.0,101.0,0.812,14.0,110.0,124.0,93.0,32.0,14.0,72.0,46.0,607.0,0.0,,1630162.0,Anthony Edwards,Anthony,Edwards,1.0,1610612750.0,Minnesota Timberwolves,MIN,Timberwolves,Minnesota,Minnesota,1989.0
9.0,Jalen Brunson,28.0,NYK,PG,24.0,24.0,822.0,206.0,415.0,0.496,64.0,148.0,0.432,142.0,267.0,0.532,0.573,128.0,155.0,0.826,10.0,60.0,70.0,187.0,15.0,1.0,57.0,56.0,604.0,0.0,,1628973.0,Jalen Brunson,Jalen,Brunson,1.0,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
10.0,Devin Booker,28.0,PHO,SG,23.0,23.0,851.0,182.0,421.0,0.432,59.0,176.0,0.335,123.0,245.0,0.502,0.502,150.0,166.0,0.904,26.0,62.0,88.0,147.0,26.0,9.0,56.0,56.0,573.0,0.0,,1626164.0,Devin Booker,Devin,Booker,1.0,1610612756.0,Phoenix Suns,PHO,Suns,Phoenix,Arizona,1968.0
11.0,Donovan Mitchell,28.0,CLE,SG,24.0,24.0,765.0,204.0,452.0,0.451,90.0,219.0,0.411,114.0,233.0,0.489,0.551,71.0,88.0,0.807,14.0,100.0,114.0,105.0,37.0,8.0,53.0,55.0,569.0,0.0,,1628378.0,Donovan Mitchell,Donovan,Mitchell,1.0,1610612739.0,Cleveland Cavaliers,CLE,Cavaliers,Cleveland,Ohio,1970.0
12.0,LaMelo Ball,23.0,CHO,PG,18.0,18.0,614.0,193.0,449.0,0.43,84.0,236.0,0.356,109.0,213.0,0.512,0.523,89.0,105.0,0.848,17.0,80.0,97.0,125.0,20.0,4.0,81.0,73.0,559.0,0.0,,1630163.0,LaMelo Ball,LaMelo,Ball,1.0,1610612766.0,Charlotte Hornets,CHO,Hornets,Charlotte,North Carolina,1988.0
13.0,Karl-Anthony Towns,29.0,NYK,C,22.0,22.0,745.0,196.0,369.0,0.531,51.0,114.0,0.447,145.0,255.0,0.569,0.6,110.0,129.0,0.853,63.0,230.0,293.0,69.0,18.0,21.0,51.0,73.0,553.0,0.0,,1626157.0,Karl-Anthony Towns,Karl-Anthony,Towns,1.0,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
14.0,Kyrie Irving,32.0,DAL,SG,23.0,23.0,813.0,205.0,407.0,0.504,73.0,154.0,0.474,132.0,253.0,0.522,0.593,69.0,78.0,0.885,26.0,84.0,110.0,120.0,29.0,6.0,50.0,54.0,552.0,0.0,,202681.0,Kyrie Irving,Kyrie,Irving,1.0,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
15.0,Damian Lillard,34.0,MIL,PG,21.0,21.0,763.0,166.0,366.0,0.454,71.0,191.0,0.372,95.0,175.0,0.543,0.551,138.0,150.0,0.92,12.0,81.0,93.0,159.0,20.0,4.0,64.0,39.0,541.0,0.0,,203081.0,Damian Lillard,Damian,Lillard,1.0,1610612749.0,Milwaukee Bucks,MIL,Bucks,Milwaukee,Wisconsin,1968.0
16.0,Luka Dončić,25.0,DAL,PG,19.0,19.0,701.0,185.0,415.0,0.446,65.0,189.0,0.344,120.0,226.0,0.531,0.524,98.0,128.0,0.766,12.0,148.0,160.0,150.0,39.0,7.0,66.0,54.0,533.0,2.0,,1629029.0,Luka Doncic,Luka,Doncic,1.0,1610612742.0,Dallas Mavericks,DAL,Mavericks,Dallas,Texas,1980.0
17.0,Tyler Herro,25.0,MIA,SG,22.0,22.0,765.0,183.0,384.0,0.477,92.0,218.0,0.422,91.0,166.0,0.548,0.596,75.0,86.0,0.872,7.0,111.0,118.0,111.0,17.0,2.0,55.0,38.0,533.0,0.0,,1629639.0,Tyler Herro,Tyler,Herro,1.0,1610612748.0,Miami Heat,MIA,Heat,Miami,Florida,1988.0
18.0,LeBron James,40.0,LAL,SF,23.0,23.0,806.0,201.0,406.0,0.495,47.0,131.0,0.359,154.0,275.0,0.56,0.553,80.0,105.0,0.762,21.0,163.0,184.0,210.0,16.0,13.0,94.0,28.0,529.0,7.0,,2544.0,LeBron James,LeBron,James,1.0,1610612747.0,Los Angeles Lakers,LAL,Lakers,Los Angeles,California,1948.0
19.0,Nikola Vučević,34.0,CHI,C,25.0,25.0,793.0,209.0,356.0,0.587,55.0,116.0,0.474,154.0,240.0,0.642,0.664,52.0,61.0,0.852,49.0,195.0,244.0,81.0,20.0,19.0,45.0,60.0,525.0,0.0,,202696.0,Nikola Vucevic,Nikola,Vucevic,1.0,1610612741.0,Chicago Bulls,CHI,Bulls,Chicago,Illinois,1966.0
20.0,Jalen Williams,23.0,OKC,SG,24.0,24.0,764.0,204.0,404.0,0.505,48.0,125.0,0.384,156.0,279.0,0.559,0.564,67.0,83.0,0.807,22.0,125.0,147.0,120.0,49.0,20.0,53.0,65.0,523.0,0.0,,1631114.0,Jalen Williams,Jalen,Williams,1.0,1610612760.0,Oklahoma City Thunder,OKC,Thunder,Oklahoma City,Oklahoma,1967.0
21.0,RJ Barrett,24.0,TOR,SG,22.0,22.0,753.0,191.0,413.0,0.462,45.0,129.0,0.349,146.0,284.0,0.514,0.517,93.0,131.0,0.71,20.0,126.0,146.0,128.0,17.0,6.0,71.0,58.0,520.0,1.0,,1629628.0,RJ Barrett,RJ,Barrett,1.0,1610612761.0,Toronto Raptors,TOR,Raptors,Toronto,Ontario,1995.0
22.0,James Harden,35.0,LAC,PG,24.0,24.0,814.0,148.0,391.0,0.379,68.0,201.0,0.338,80.0,190.0,0.421,0.465,155.0,173.0,0.896,14.0,148.0,162.0,205.0,38.0,16.0,105.0,47.0,519.0,1.0,,201935.0,James Harden,James,Harden,1.0,1610612746.0,Los Angeles Clippers,LAC,Clippers,Los Angeles,California,1970.0
23.0,Jaren Jackson Jr.,25.0,MEM,C,23.0,23.0,645.0,181.0,350.0,0.517,42.0,120.0,0.35,139.0,230.0,0.604,0.577,100.0,123.0,0.813,30.0,104.0,134.0,29.0,32.0,44.0,49.0,75.0,504.0,0.0,,1628991.0,Jaren Jackson Jr.,Jaren,Jackson Jr.,1.0,1610612763.0,Memphis Grizzlies,MEM,Grizzlies,Memphis,Tennessee,1995.0
24.0,Cade Cunningham,23.0,DET,PG,21.0,21.0,754.0,188.0,413.0,0.455,53.0,135.0,0.393,135.0,278.0,0.486,0.519,73.0,93.0,0.785,24.0,129.0,153.0,197.0,19.0,16.0,98.0,57.0,502.0,5.0,,1630595.0,Cade Cunningham,Cade,Cunningham,1.0,1610612765.0,Detroit Pistons,DET,Pistons,Detroit,Michigan,1948.0
25.0,Trae Young,26.0,ATL,PG,24.0,24.0,863.0,154.0,400.0,0.385,63.0,203.0,0.31,91.0,197.0,0.462,0.464,131.0,147.0,0.891,15.0,78.0,93.0,293.0,32.0,3.0,111.0,50.0,502.0,0.0,,1629027.0,Trae Young,Trae,Young,1.0,1610612737.0,Atlanta Hawks,ATL,Hawks,Atlanta,Atlanta,1949.0
26.0,Pascal Siakam,30.0,IND,PF,25.0,25.0,861.0,189.0,360.0,0.525,44.0,107.0,0.411,145.0,253.0,0.573,0.586,71.0,89.0,0.798,44.0,120.0,164.0,89.0,23.0,6.0,38.0,74.0,493.0,0.0,,1627783.0,Pascal Siakam,Pascal,Siakam,1.0,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
27.0,Darius Garland,25.0,CLE,PG,24.0,24.0,728.0,178.0,365.0,0.488,69.0,163.0,0.423,109.0,202.0,0.54,0.582,67.0,71.0,0.944,12.0,46.0,58.0,155.0,23.0,6.0,54.0,61.0,492.0,0.0,,1629636.0,Darius Garland,Darius,Garland,1.0,1610612739.0,Cleveland Cavaliers,CLE,Cavaliers,Cleveland,Ohio,1970.0
28.0,Zach LaVine,29.0,CHI,SF,22.0,22.0,733.0,177.0,350.0,0.506,73.0,169.0,0.432,104.0,181.0,0.575,0.61,60.0,75.0,0.8,5.0,92.0,97.0,93.0,17.0,6.0,62.0,40.0,487.0,0.0,,203897.0,Zach LaVine,Zach,LaVine,1.0,1610612741.0,Chicago Bulls,CHI,Bulls,Chicago,Illinois,1966.0
29.0,Domantas Sabonis,28.0,SAC,C,23.0,23.0,824.0,183.0,294.0,0.622,24.0,56.0,0.429,159.0,238.0,0.668,0.663,88.0,108.0,0.815,75.0,218.0,293.0,142.0,16.0,10.0,75.0,80.0,478.0,4.0,,1627734.0,Domantas Sabonis,Domantas,Sabonis,1.0,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
30.0,Jaylen Brown,28.0,BOS,SF,19.0,19.0,686.0,165.0,371.0,0.445,49.0,144.0,0.34,116.0,227.0,0.511,0.511,96.0,126.0,0.762,28.0,86.0,114.0,87.0,21.0,7.0,49.0,51.0,475.0,0.0,,1627759.0,Jaylen Brown,Jaylen,Brown,1.0,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
31.0,Julius Randle,30.0,MIN,PF,23.0,23.0,763.0,161.0,329.0,0.489,40.0,109.0,0.367,121.0,220.0,0.55,0.55,108.0,131.0,0.824,40.0,120.0,160.0,93.0,18.0,3.0,62.0,57.0,470.0,0.0,,203944.0,Julius Randle,Julius,Randle,1.0,1610612750.0,Minnesota Timberwolves,MIN,Timberwolves,Minnesota,Minnesota,1989.0
32.0,Jalen Green,22.0,HOU,SG,24.0,24.0,782.0,156.0,391.0,0.399,62.0,189.0,0.328,94.0,202.0,0.465,0.478,95.0,109.0,0.872,13.0,100.0,113.0,63.0,26.0,7.0,63.0,41.0,469.0,0.0,,1630224.0,Jalen Green,Jalen,Green,1.0,1610612745.0,Houston Rockets,HOU,Rockets,Houston,Texas,1967.0
33.0,Jalen Johnson,23.0,ATL,SF,23.0,23.0,836.0,181.0,356.0,0.508,37.0,104.0,0.356,144.0,252.0,0.571,0.56,56.0,74.0,0.757,38.0,190.0,228.0,127.0,31.0,25.0,77.0,47.0,455.0,1.0,,1630552.0,Jalen Johnson,Jalen,Johnson,1.0,1610612737.0,Atlanta Hawks,ATL,Hawks,Atlanta,Atlanta,1949.0
34.0,DeMar DeRozan,35.0,SAC,SF,20.0,20.0,713.0,166.0,331.0,0.502,12.0,43.0,0.279,154.0,288.0,0.535,0.52,106.0,125.0,0.848,10.0,69.0,79.0,82.0,29.0,11.0,34.0,36.0,450.0,0.0,,201942.0,DeMar DeRozan,DeMar,DeRozan,1.0,1610612758.0,Sacramento Kings,SAC,Kings,Sacramento,California,1948.0
35.0,Victor Wembanyama,21.0,SAS,C,19.0,19.0,611.0,165.0,344.0,0.48,59.0,173.0,0.341,106.0,171.0,0.62,0.565,59.0,68.0,0.868,40.0,157.0,197.0,69.0,23.0,64.0,68.0,40.0,448.0,1.0,,,,,,,1610612759.0,San Antonio Spurs,SAS,Spurs,San Antonio,Texas,1976.0
36.0,Alperen Sengun,22.0,HOU,C,24.0,24.0,744.0,172.0,364.0,0.473,9.0,36.0,0.25,163.0,328.0,0.497,0.485,92.0,120.0,0.767,82.0,172.0,254.0,128.0,27.0,26.0,52.0,66.0,445.0,3.0,,1630578.0,Alperen Sengun,Alperen,Sengun,1.0,1610612745.0,Houston Rockets,HOU,Rockets,Houston,Texas,1967.0
37.0,Bennedict Mathurin,22.0,IND,SG,25.0,20.0,818.0,147.0,312.0,0.471,39.0,100.0,0.39,108.0,212.0,0.509,0.534,111.0,131.0,0.847,31.0,127.0,158.0,43.0,17.0,8.0,53.0,62.0,444.0,0.0,,1631097.0,Bennedict Mathurin,Bennedict,Mathurin,1.0,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
38.0,Brandon Miller,22.0,CHO,SF,20.0,20.0,688.0,153.0,376.0,0.407,80.0,219.0,0.365,73.0,157.0,0.465,0.513,55.0,61.0,0.902,21.0,83.0,104.0,69.0,23.0,15.0,55.0,56.0,441.0,0.0,,,,,,,1610612766.0,Charlotte Hornets,CHO,Hornets,Charlotte,North Carolina,1988.0
39.0,Evan Mobley,23.0,CLE,PF,24.0,24.0,736.0,169.0,303.0,0.558,22.0,55.0,0.4,147.0,248.0,0.593,0.594,78.0,98.0,0.796,54.0,164.0,218.0,64.0,26.0,37.0,52.0,50.0,438.0,0.0,,1630596.0,Evan Mobley,Evan,Mobley,1.0,1610612739.0,Cleveland Cavaliers,CLE,Cavaliers,Cleveland,Ohio,1970.0
40.0,Tyrese Haliburton,24.0,IND,PG,25.0,25.0,884.0,150.0,357.0,0.42,71.0,211.0,0.336,79.0,146.0,0.541,0.52,66.0,78.0,0.846,18.0,66.0,84.0,210.0,32.0,15.0,49.0,41.0,437.0,0.0,,1630169.0,Tyrese Haliburton,Tyrese,Haliburton,1.0,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
41.0,Cameron Johnson,28.0,BRK,PF,23.0,23.0,755.0,144.0,295.0,0.488,76.0,175.0,0.434,68.0,120.0,0.567,0.617,68.0,75.0,0.907,18.0,80.0,98.0,66.0,20.0,11.0,23.0,44.0,432.0,0.0,,1629661.0,Cameron Johnson,Cameron,Johnson,1.0,1610612751.0,Brooklyn Nets,BRK,Nets,Brooklyn,New York,1976.0
42.0,Jalen Suggs,23.0,ORL,PG,26.0,26.0,789.0,148.0,356.0,0.416,60.0,189.0,0.317,88.0,167.0,0.527,0.5,75.0,82.0,0.915,17.0,90.0,107.0,98.0,41.0,24.0,74.0,70.0,431.0,0.0,,1630591.0,Jalen Suggs,Jalen,Suggs,1.0,1610612753.0,Orlando Magic,ORL,Magic,Orlando,Florida,1989.0
43.0,Norman Powell,31.0,LAC,SG,18.0,18.0,586.0,146.0,297.0,0.492,69.0,142.0,0.486,77.0,155.0,0.497,0.608,63.0,75.0,0.84,5.0,49.0,54.0,45.0,20.0,3.0,38.0,33.0,424.0,0.0,,1626181.0,Norman Powell,Norman,Powell,1.0,1610612746.0,Los Angeles Clippers,LAC,Clippers,Los Angeles,California,1970.0
44.0,Jaden Ivey,22.0,DET,SG,24.0,24.0,732.0,150.0,337.0,0.445,45.0,119.0,0.378,105.0,218.0,0.482,0.512,77.0,106.0,0.726,32.0,68.0,100.0,102.0,23.0,10.0,75.0,60.0,422.0,0.0,,1631093.0,Jaden Ivey,Jaden,Ivey,1.0,1610612765.0,Detroit Pistons,DET,Pistons,Detroit,Michigan,1948.0
45.0,OG Anunoby,27.0,NYK,PF,24.0,24.0,881.0,158.0,324.0,0.488,54.0,145.0,0.372,104.0,179.0,0.581,0.571,51.0,62.0,0.823,25.0,95.0,120.0,49.0,38.0,27.0,32.0,63.0,421.0,0.0,,,,,,,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
46.0,Cam Thomas,23.0,BRK,SG,17.0,17.0,568.0,137.0,297.0,0.461,49.0,126.0,0.389,88.0,171.0,0.515,0.544,97.0,112.0,0.866,6.0,49.0,55.0,57.0,12.0,1.0,48.0,34.0,420.0,0.0,,1630560.0,Cam Thomas,Cam,Thomas,1.0,1610612751.0,Brooklyn Nets,BRK,Nets,Brooklyn,New York,1976.0
47.0,Michael Porter Jr.,26.0,DEN,SF,22.0,22.0,784.0,165.0,322.0,0.512,52.0,134.0,0.388,113.0,188.0,0.601,0.593,35.0,52.0,0.673,35.0,121.0,156.0,63.0,19.0,9.0,29.0,49.0,417.0,0.0,,1629008.0,Michael Porter Jr.,Michael,Porter Jr.,1.0,1610612743.0,Denver Nuggets,DEN,Nuggets,Denver,Colorado,1976.0
48.0,Coby White,24.0,CHI,SG,23.0,23.0,751.0,139.0,328.0,0.424,76.0,205.0,0.371,63.0,123.0,0.512,0.54,62.0,71.0,0.873,8.0,78.0,86.0,109.0,25.0,5.0,54.0,56.0,416.0,0.0,,1629632.0,Coby White,Coby,White,1.0,1610612741.0,Chicago Bulls,CHI,Bulls,Chicago,Illinois,1966.0
49.0,Stephen Curry,36.0,GSW,PG,18.0,18.0,549.0,134.0,298.0,0.45,75.0,180.0,0.417,59.0,118.0,0.5,0.576,71.0,76.0,0.934,9.0,86.0,95.0,118.0,23.0,8.0,61.0,19.0,414.0,0.0,,201939.0,Stephen Curry,Stephen,Curry,1.0,1610612744.0,Golden State Warriors,GSW,Warriors,Golden State,California,1946.0
50.0,Dennis Schröder,31.0,BRK,PG,22.0,22.0,746.0,141.0,315.0,0.448,55.0,143.0,0.385,86.0,172.0,0.5,0.535,72.0,81.0,0.889,4.0,61.0,65.0,144.0,25.0,4.0,53.0,54.0,409.0,0.0,,203471.0,Dennis Schroder,Dennis,Schroder,1.0,1610612751.0,Brooklyn Nets,BRK,Nets,Brooklyn,New York,1976.0
51.0,Jordan Poole,25.0,WAS,SG,20.0,20.0,606.0,134.0,307.0,0.436,64.0,157.0,0.408,70.0,150.0,0.467,0.541,76.0,89.0,0.854,4.0,40.0,44.0,100.0,32.0,8.0,68.0,66.0,408.0,0.0,,1629673.0,Jordan Poole,Jordan,Poole,1.0,1610612764.0,Washington Wizards,WAS,Wizards,Washington,District of Columbia,1961.0
52.0,Mikal Bridges,28.0,NYK,SF,24.0,24.0,920.0,168.0,351.0,0.479,57.0,166.0,0.343,111.0,185.0,0.6,0.56,13.0,21.0,0.619,22.0,64.0,86.0,81.0,26.0,12.0,36.0,31.0,406.0,0.0,,1628969.0,Mikal Bridges,Mikal,Bridges,1.0,1610612752.0,New York Knicks,NYK,Knicks,New York,New York,1946.0
53.0,Brandon Ingram,27.0,NOP,SF,18.0,18.0,595.0,155.0,333.0,0.465,43.0,115.0,0.374,112.0,218.0,0.514,0.53,47.0,55.0,0.855,17.0,83.0,100.0,93.0,16.0,11.0,69.0,45.0,400.0,0.0,,1627742.0,Brandon Ingram,Brandon,Ingram,1.0,1610612740.0,New Orleans Pelicans,NOP,Pelicans,New Orleans,Louisiana,2002.0
54.0,Malik Beasley,28.0,DET,SG,25.0,7.0,711.0,141.0,323.0,0.437,92.0,223.0,0.413,49.0,100.0,0.49,0.579,25.0,34.0,0.735,16.0,61.0,77.0,46.0,19.0,1.0,28.0,34.0,399.0,0.0,,1627736.0,Malik Beasley,Malik,Beasley,1.0,1610612765.0,Detroit Pistons,DET,Pistons,Detroit,Michigan,1948.0
55.0,Derrick White,30.0,BOS,SG,23.0,23.0,796.0,136.0,302.0,0.45,82.0,210.0,0.39,54.0,92.0,0.587,0.586,43.0,50.0,0.86,28.0,84.0,112.0,113.0,23.0,24.0,34.0,52.0,397.0,0.0,,1628401.0,Derrick White,Derrick,White,1.0,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
56.0,John Collins,27.0,UTA,PF,22.0,13.0,634.0,147.0,275.0,0.535,30.0,69.0,0.435,117.0,206.0,0.568,0.589,71.0,77.0,0.922,53.0,130.0,183.0,55.0,24.0,18.0,53.0,64.0,395.0,0.0,,1628381.0,John Collins,John,Collins,1.0,1610612762.0,Utah Jazz,UTA,Jazz,Utah,Utah,1974.0
57.0,Tyrese Maxey,24.0,PHI,PG,16.0,16.0,587.0,138.0,340.0,0.406,44.0,150.0,0.293,94.0,190.0,0.495,0.471,69.0,81.0,0.852,3.0,55.0,58.0,83.0,32.0,5.0,31.0,41.0,389.0,1.0,,1630178.0,Tyrese Maxey,Tyrese,Maxey,1.0,1610612755.0,Philadelphia 76ers,PHI,76ers,Philadelphia,Pennsylvania,1949.0
58.0,Payton Pritchard,27.0,BOS,PG,24.0,0.0,678.0,130.0,267.0,0.487,89.0,207.0,0.43,41.0,60.0,0.683,0.654,37.0,44.0,0.841,27.0,52.0,79.0,69.0,25.0,3.0,25.0,41.0,386.0,0.0,,1630202.0,Payton Pritchard,Payton,Pritchard,1.0,1610612738.0,Boston Celtics,BOS,Celtics,Boston,Massachusetts,1946.0
59.0,Collin Sexton,26.0,UTA,SG,23.0,21.0,641.0,133.0,277.0,0.48,41.0,95.0,0.432,92.0,182.0,0.505,0.554,79.0,88.0,0.898,17.0,41.0,58.0,74.0,15.0,3.0,55.0,51.0,386.0,0.0,,1629012.0,Collin Sexton,Collin,Sexton,1.0,1610612762.0,Utah Jazz,UTA,Jazz,Utah,Utah,1974.0
60.0,Jakob Poeltl,29.0,TOR,C,24.0,24.0,786.0,162.0,273.0,0.593,0.0,1.0,0.0,162.0,272.0,0.596,0.593,58.0,85.0,0.682,99.0,179.0,278.0,66.0,27.0,31.0,54.0,90.0,382.0,0.0,,1627751.0,Jakob Poeltl,Jakob,Poeltl,1.0,1610612761.0,Toronto Raptors,TOR,Raptors,Toronto,Ontario,1995.0
61.0,Ivica Zubac,27.0,LAC,C,25.0,25.0,811.0,165.0,274.0,0.602,0.0,0.0,,165.0,274.0,0.602,0.602,39.0,73.0,0.534,99.0,205.0,304.0,58.0,13.0,26.0,50.0,52.0,369.0,0.0,,1627826.0,Ivica Zubac,Ivica,Zubac,1.0,1610612746.0,Los Angeles Clippers,LAC,Clippers,Los Angeles,California,1970.0
62.0,Gradey Dick,21.0,TOR,SG,20.0,20.0,649.0,119.0,288.0,0.413,50.0,144.0,0.347,69.0,144.0,0.479,0.5,69.0,76.0,0.908,13.0,50.0,63.0,39.0,18.0,5.0,33.0,40.0,357.0,0.0,,,,,,,1610612761.0,Toronto Raptors,TOR,Raptors,Toronto,Ontario,1995.0
63.0,Bam Adebayo,27.0,MIA,C,22.0,22.0,765.0,134.0,305.0,0.439,21.0,63.0,0.333,113.0,242.0,0.467,0.474,63.0,87.0,0.724,57.0,165.0,222.0,114.0,34.0,17.0,42.0,45.0,352.0,1.0,,1628389.0,Bam Adebayo,Bam,Adebayo,1.0,1610612748.0,Miami Heat,MIA,Heat,Miami,Florida,1988.0
64.0,Myles Turner,28.0,IND,C,23.0,23.0,734.0,127.0,268.0,0.474,49.0,117.0,0.419,78.0,151.0,0.517,0.565,48.0,67.0,0.716,28.0,135.0,163.0,37.0,19.0,47.0,60.0,70.0,351.0,0.0,,1626167.0,Myles Turner,Myles,Turner,1.0,1610612754.0,Indiana Pacers,IND,Pacers,Indiana,Indiana,1976.0
65.0,Fred VanVleet,30.0,HOU,PG,22.0,22.0,772.0,124.0,317.0,0.391,54.0,168.0,0.321,70.0,149.0,0.47,0.476,49.0,59.0,0.831,13.0,79.0,92.0,129.0,34.0,10.0,27.0,54.0,351.0,0.0,,1627832.0,Fred VanVleet,Fred,VanVleet,1.0,1610612745.0,Houston Rockets,HOU,Rockets,Houston,Texas,1967.0
66.0,Keyonte George,21.0,UTA,PG,22.0,22.0,694.0,119.0,302.0,0.394,57.0,170.0,0.335,62.0,132.0,0.47,0.488,55.0,67.0,0.821,12.0,59.0,71.0,124.0,17.0,2.0,72.0,40.0,350.0,0.0,,,,,,,1610612762.0,Utah Jazz,UTA,Jazz,Utah,Utah,1974.0
67.0,Jared McCain,20.0,PHI,SG,22.0,8.0,563.0,124.0,268.0,0.463,50.0,131.0,0.382,74.0,137.0,0.54,0.556,49.0,56.0,0.875,13.0,42.0,55.0,57.0,15.0,0.0,35.0,32.0,347.0,0.0,,,,,,,1610612755.0,Philadelphia 76ers,PHI,76ers,Philadelphia,Pennsylvania,1949.0
68.0,Anfernee Simons,25.0,POR,SG,21.0,21.0,636.0,122.0,304.0,0.401,50.0,155.0,0.323,72.0,149.0,0.483,0.484,52.0,58.0,0.897,6.0,48.0,54.0,93.0,17.0,2.0,51.0,40.0,346.0,0.0,,1629014.0,Anfernee Simons,Anfernee,Simons,1.0,1610612757.0,Portland Trail Blazers,POR,Trail Blazers,Portland,Oregon,1970.0
69.0,Moritz Wagner,27.0,ORL,C,27.0,1.0,518.0,126.0,227.0,0.555,23.0,67.0,0.343,103.0,160.0,0.644,0.606,69.0,95.0,0.726,40.0,102.0,142.0,39.0,22.0,12.0,44.0,50.0,344.0,0.0,,1629021.0,Moritz Wagner,Moritz,Wagner,1.0,1610612753.0,Orlando Magic,ORL,Magic,Orlando,Florida,1989.0
70.0,Andrew Wiggins,29.0,GSW,SF,20.0,20.0,572.0,116.0,252.0,0.46,44.0,103.0,0.427,72.0,149.0,0.483,0.548,67.0,87.0,0.77,31.0,57.0,88.0,46.0,19.0,14.0,23.0,36.0,343.0,0.0,,203952.0,Andrew Wiggins,Andrew,Wiggins,1.0,1610612744.0,Golden State Warriors,GSW,Warriors,Golden State,California,1946.0
